52,20,69,A
57,20,77,A
58,20,90,A
59,20,87,A
62,20,70,A
66,20,33,A
68,20,22,A
73,20,94,A
84,20,75,A
88,20,45,A
92,20,53,A
96,20,77,A
97,20,97,A
99,20,2,A
1,21,83,A
15,21,6,A
16,21,53,A
19,21,56,A
30,21,89,A
31,21,60,A
32,21,62,A
33,21,31,A
35,21,25,A
38,21,81,A
44,21,18,A
45,21,31,A
48,21,92,A
50,21,8,A
51,21,25,A
52,21,89,A
56,21,50,A
61,21,94,A
63,21,32,A
64,21,20,A
66,21,18,A
70,21,77,A
72,21,92,A
73,21,27,A
76,21,6,A
86,21,26,A
94,21,14,A
98,21,52,A
0,22,79,A
4,22,40,A
7,22,79,A
8,22,66,A
9,22,21,A
10,22,57,A
12,22,33,A
13,22,46,A
15,22,0,A
16,22,74,A
23,22,35,A
26,22,34,A
30,22,11,A
40,22,63,A
45,22,37,A
50,22,52,A
54,22,19,A
55,22,78,A
56,22,87,A
57,22,23,A
58,22,93,A
60,22,45,A
61,22,37,A
64,22,34,A
67,22,43,A
70,22,44,A
73,22,24,A
79,22,18,A
82,22,12,A
84,22,32,A
85,22,96,A
91,22,76,A
92,22,70,A
95,22,78,A
0,23,29,A
1,23,90,A
3,23,10,A
5,23,99,A
6,23,29,A
11,23,76,A
17,23,41,A
26,23,52,A
27,23,81,A
28,23,28,A
33,23,24,A
34,23,54,A
39,23,55,A
41,23,85,A
45,23,52,A
48,23,10,A
52,23,55,A
53,23,35,A
55,23,7,A
56,23,82,A
57,23,66,A
60,23,77,A
64,23,55,A
65,23,87,A
70,23,35,A
71,23,33,A
80,23,80,A
82,23,83,A
83,23,83,A
89,23,67,A
92,23,88,A
95,23,65,A
96,23,3,A
97,23,98,A
2,24,57,A
4,24,72,A
5,24,34,A
6,24,51,A
9,24,48,A
13,24,44,A
17,24,23,A
18,24,2,A
29,24,92,A
32,24,30,A
34,24,73,A
43,24,80,A
46,24,50,A
53,24,79,A
55,24,75,A
58,24,86,A
63,24,2,A
64,24,72,A
65,24,25,A
66,24,0,A
67,24,15,A
72,24,19,A
76,24,80,A
79,24,64,A
82,24,73,A
83,24,31,A
87,24,33,A
88,24,10,A
92,24,1,A
93,24,3,A
95,24,87,A
98,24,70,A
4,25,76,A
9,25,87,A
13,25,62,A
14,25,25,A
15,25,52,A
16,25,29,A
18,25,68,A
25,25,42,A
26,25,71,A
32,25,59,A
36,25,69,A
46,25,27,A
55,25,20,A
63,25,22,A
66,25,35,A
72,25,96,A
73,25,66,A
74,25,62,A
75,25,51,A
76,25,83,A
78,25,79,A
81,25,14,A
82,25,76,A
84,25,8,A
85,25,59,A
89,25,82,A
91,25,74,A
93,25,39,A
96,25,36,A
98,25,44,A
0,26,71,A
5,26,97,A
6,26,12,A
9,26,58,A
10,26,49,A
11,26,43,A
17,26,21,A
18,26,66,A
27,26,18,A
28,26,30,A
29,26,7,A
47,26,20,A
51,26,32,A
52,26,94,A
59,26,58,A
61,26,8,A
62,26,89,A
64,26,9,A
65,26,4,A
71,26,41,A
76,26,77,A
84,26,16,A
85,26,61,A
96,26,48,A
2,27,77,A
4,27,8,A
9,27,45,A
10,27,50,A
15,27,68,A
16,27,67,A
17,27,11,A
18,27,57,A
19,27,67,A
20,27,50,A
22,27,26,A
26,27,48,A
36,27,3,A
43,27,35,A
44,27,38,A
45,27,19,A
46,27,81,A
49,27,0,A
54,27,75,A
58,27,30,A
59,27,97,A
61,27,88,A
63,27,97,A
64,27,44,A
68,27,66,A
71,27,99,A
74,27,16,A
75,27,15,A
76,27,76,A
80,27,28,A
92,27,2,A
95,27,13,A
98,27,47,A
7,28,49,A
10,28,67,A
13,28,16,A
14,28,63,A
15,28,14,A
18,28,38,A
22,28,63,A
24,28,15,A
27,28,13,A
31,28,12,A
32,28,12,A
33,28,85,A
39,28,83,A
48,28,63,A
52,28,86,A
53,28,21,A
62,28,95,A
66,28,35,A
67,28,72,A
73,28,43,A
76,28,53,A
78,28,77,A
81,28,36,A
84,28,78,A
85,28,22,A
90,28,54,A
92,28,94,A
96,28,36,A
98,28,36,A
7,29,25,A
10,29,71,A
14,29,28,A
16,29,80,A
22,29,53,A
27,29,58,A
32,29,46,A
35,29,49,A
37,29,31,A
45,29,49,A
48,29,81,A
49,29,9,A
52,29,34,A
54,29,7,A
55,29,90,A
56,29,43,A
66,29,56,A
70,29,94,A
71,29,4,A
73,29,78,A
74,29,77,A
77,29,38,A
78,29,64,A
80,29,13,A
81,29,75,A
88,29,2,A
89,29,44,A
91,29,67,A
92,29,5,A
95,29,1,A
0,30,95,A
2,30,61,A
5,30,15,A
6,30,5,A
7,30,97,A
10,30,18,A
11,30,17,A
12,30,40,A
13,30,96,A
15,30,25,A
17,30,29,A
18,30,1,A
23,30,33,A
25,30,43,A
29,30,9,A
32,30,96,A
33,30,92,A
42,30,70,A
47,30,82,A
48,30,92,A
54,30,48,A
56,30,36,A
63,30,96,A
67,30,16,A
68,30,62,A
72,30,38,A
74,30,56,A
78,30,22,A
79,30,80,A
80,30,58,A
83,30,28,A
86,30,34,A
88,30,14,A
89,30,35,A
92,30,97,A
97,30,76,A
2,31,24,A
8,31,29,A
11,31,14,A
12,31,97,A
14,31,43,A
19,31,7,A
24,31,50,A
25,31,72,A
26,31,90,A
28,31,41,A
39,31,60,A
41,31,64,A
50,31,27,A
53,31,7,A
54,31,93,A
58,31,7,A
59,31,18,A
62,31,7,A
63,31,86,A
65,31,21,A
70,31,93,A
74,31,98,A
75,31,54,A
76,31,42,A
78,31,31,A
81,31,23,A
83,31,48,A
88,31,46,A
90,31,0,A
98,31,57,A
99,31,78,A
2,32,90,A
3,32,84,A
16,32,23,A
18,32,44,A
20,32,67,A
26,32,23,A
27,32,6,A
32,32,53,A
38,32,17,A
42,32,12,A
51,32,22,A
54,32,0,A
57,32,93,A
60,32,57,A
61,32,48,A
66,32,11,A
68,32,36,A
69,32,92,A
74,32,45,A
82,32,82,A
84,32,31,A
85,32,15,A
86,32,20,A
91,32,72,A
92,32,33,A
1,33,88,A
3,33,26,A
6,33,67,A
7,33,35,A
12,33,28,A
15,33,76,A
19,33,77,A
20,33,52,A
22,33,96,A
28,33,78,A
30,33,81,A
31,33,40,A
35,33,76,A
40,33,27,A
42,33,4,A
47,33,53,A
48,33,28,A
52,33,4,A
64,33,48,A
65,33,8,A
66,33,62,A
72,33,86,A
73,33,22,A
78,33,10,A
80,33,52,A
83,33,94,A
86,33,18,A
87,33,60,A
90,33,92,A
4,34,27,A
5,34,99,A
7,34,7,A
19,34,71,A
21,34,90,A
24,34,86,A
28,34,86,A
31,34,65,A
32,34,58,A
33,34,75,A
34,34,55,A
38,34,13,A
39,34,54,A
49,34,2,A
55,34,10,A
60,34,50,A
63,34,88,A
65,34,7,A
66,34,5,A
68,34,65,A
71,34,97,A
75,34,51,A
80,34,51,A
83,34,88,A
84,34,21,A
86,34,67,A
89,34,14,A
93,34,70,A
2,35,27,A
3,35,40,A
4,35,9,A
5,35,66,A
6,35,18,A
7,35,82,A
10,35,90,A
11,35,42,A
12,35,75,A
13,35,23,A
20,35,57,A
22,35,62,A
31,35,37,A
33,35,94,A
34,35,22,A
39,35,8,A
42,35,39,A
46,35,67,A
47,35,9,A
49,35,56,A
51,35,37,A
52,35,80,A
54,35,77,A
62,35,75,A
63,35,33,A
66,35,51,A
67,35,28,A
73,35,58,A
75,35,25,A
76,35,44,A
80,35,44,A
83,35,89,A
84,35,86,A
86,35,58,A
89,35,10,A
92,35,64,A
10,36,31,A
17,36,93,A
21,36,23,A
22,36,6,A
27,36,91,A
28,36,33,A
33,36,6,A
34,36,68,A
36,36,50,A
37,36,67,A
38,36,5,A
40,36,45,A
46,36,78,A
48,36,57,A
49,36,17,A
51,36,89,A
52,36,6,A
55,36,68,A
57,36,27,A
60,36,83,A
62,36,68,A
65,36,56,A
66,36,15,A
71,36,77,A
76,36,57,A
79,36,90,A
81,36,41,A
87,36,1,A
91,36,47,A
92,36,23,A
93,36,27,A
94,36,48,A
95,36,17,A
96,36,1,A
3,37,49,A
5,37,24,A
6,37,60,A
7,37,39,A
8,37,48,A
11,37,38,A
14,37,10,A
15,37,39,A
16,37,87,A
24,37,57,A
31,37,57,A
39,37,58,A
42,37,4,A
43,37,62,A
51,37,64,A
53,37,77,A
54,37,28,A
56,37,72,A
59,37,81,A
61,37,35,A
62,37,2,A
67,37,91,A
78,37,52,A
80,37,48,A
82,37,72,A
88,37,20,A
94,37,32,A
95,37,39,A
96,37,3,A
97,37,87,A
0,38,37,A
3,38,25,A
11,38,26,A
12,38,84,A
13,38,99,A
18,38,92,A
20,38,90,A
21,38,56,A
26,38,41,A
28,38,43,A
29,38,42,A
41,38,33,A
49,38,81,A
52,38,10,A
59,38,48,A
60,38,15,A
61,38,94,A
65,38,14,A
67,38,80,A
68,38,43,A
69,38,64,A
73,38,93,A
82,38,37,A
84,38,99,A
87,38,72,A
89,38,60,A
96,38,3,A
0,39,32,A
4,39,68,A
9,39,95,A
13,39,67,A
17,39,93,A
19,39,63,A
20,39,37,A
22,39,57,A
27,39,66,A
28,39,26,A
31,39,82,A
36,39,36,A
38,39,45,A
40,39,83,A
43,39,21,A
44,39,3,A
46,39,50,A
47,39,17,A
48,39,43,A
51,39,3,A
52,39,45,A
58,39,82,A
71,39,61,A
85,39,33,A
88,39,58,A
89,39,38,A
90,39,73,A
91,39,73,A
92,39,61,A
97,39,5,A
98,39,34,A
1,40,17,A
2,40,58,A
3,40,79,A
7,40,52,A
9,40,1,A
10,40,49,A
11,40,93,A
12,40,67,A
18,40,79,A
19,40,98,A
21,40,0,A
23,40,4,A
24,40,85,A
26,40,94,A
27,40,76,A
30,40,4,A
31,40,49,A
35,40,98,A
37,40,69,A
42,40,63,A
45,40,16,A
46,40,58,A
47,40,51,A
49,40,20,A
54,40,70,A
56,40,7,A
57,40,80,A
63,40,76,A
65,40,48,A
71,40,6,A
72,40,82,A
75,40,22,A
76,40,29,A
86,40,45,A
93,40,61,A
95,40,68,A
96,40,28,A
4,41,70,A
8,41,46,A
10,41,71,A
18,41,74,A
19,41,52,A
22,41,67,A
29,41,6,A
32,41,32,A
38,41,76,A
40,41,9,A
44,41,21,A
62,41,46,A
64,41,90,A
67,41,51,A
69,41,55,A
71,41,97,A
73,41,67,A
79,41,44,A
81,41,10,A
83,41,34,A
84,41,54,A
85,41,96,A
87,41,1,A
89,41,15,A
90,41,32,A
92,41,0,A
0,42,74,A
3,42,73,A
4,42,18,A
8,42,14,A
12,42,44,A
13,42,80,A
14,42,75,A
16,42,23,A
22,42,68,A
24,42,92,A
26,42,78,A
27,42,27,A
30,42,28,A
34,42,84,A
36,42,5,A
45,42,83,A
48,42,68,A
52,42,45,A
54,42,30,A
55,42,82,A
57,42,43,A
59,42,35,A
60,42,10,A
64,42,31,A
69,42,58,A
72,42,16,A
74,42,44,A
75,42,75,A
79,42,52,A
83,42,35,A
84,42,72,A
87,42,13,A
90,42,21,A
91,42,25,A
94,42,98,A
4,43,13,A
9,43,66,A
11,43,57,A
21,43,24,A
22,43,91,A
23,43,58,A
28,43,7,A
29,43,17,A
30,43,69,A
32,43,26,A
33,43,52,A
35,43,40,A
37,43,38,A
38,43,2,A
39,43,58,A
44,43,90,A
53,43,37,A
54,43,5,A
56,43,24,A
62,43,18,A
64,43,73,A
65,43,13,A
66,43,63,A
67,43,6,A
70,43,43,A
71,43,16,A
73,43,54,A
76,43,64,A
77,43,4,A
81,43,30,A
82,43,87,A
83,43,19,A
89,43,42,A
92,43,34,A
93,43,29,A
95,43,61,A
96,43,97,A
1,44,72,A
6,44,75,A
10,44,78,A
11,44,97,A
15,44,55,A
16,44,60,A
17,44,62,A
22,44,56,A
25,44,60,A
27,44,37,A
36,44,78,A
38,44,99,A
43,44,86,A
52,44,99,A
54,44,84,A
57,44,79,A
66,44,31,A
70,44,7,A
72,44,0,A
76,44,9,A
85,44,78,A
89,44,47,A
91,44,31,A
0,45,75,A
3,45,67,A
5,45,62,A
8,45,59,A
12,45,51,A
17,45,21,A
18,45,32,A
19,45,74,A
23,45,94,A
24,45,36,A
28,45,99,A
31,45,68,A
38,45,73,A
42,45,46,A
45,45,26,A
48,45,73,A
51,45,16,A
52,45,0,A
53,45,59,A
54,45,15,A
55,45,35,A
57,45,10,A
58,45,0,A
59,45,76,A
61,45,11,A
64,45,4,A
65,45,2,A
66,45,65,A
77,45,4,A
81,45,64,A
84,45,41,A
91,45,19,A
93,45,36,A
94,45,82,A
3,46,48,A
4,46,96,A
5,46,16,A
8,46,5,A
9,46,11,A
10,46,93,A
13,46,46,A
18,46,62,A
21,46,50,A
22,46,50,A
23,46,0,A
24,46,45,A
29,46,86,A
38,46,24,A
40,46,16,A
43,46,49,A
47,46,86,A
49,46,85,A
52,46,35,A
54,46,65,A
70,46,36,A
80,46,41,A
81,46,47,A
82,46,0,A
85,46,54,A
86,46,68,A
88,46,40,A
95,46,75,A
0,47,88,A
1,47,66,A
2,47,34,A
5,47,80,A
7,47,92,A
17,47,67,A
21,47,25,A
23,47,78,A
24,47,67,A
25,47,55,A
30,47,6,A
35,47,6,A
40,47,78,A
41,47,92,A
43,47,8,A
44,47,27,A
45,47,32,A
50,47,51,A
53,47,65,A
54,47,61,A
59,47,3,A
66,47,61,A
86,47,58,A
89,47,95,A
92,47,84,A
93,47,65,A
96,47,73,A
99,47,89,A
0,48,1,A
1,48,65,A
4,48,51,A
6,48,83,A
7,48,89,A
10,48,40,A
11,48,49,A
13,48,54,A
15,48,26,A
17,48,45,A
18,48,10,A
19,48,14,A
21,48,38,A
23,48,44,A
30,48,51,A
38,48,70,A
40,48,53,A
42,48,0,A
45,48,88,A
47,48,40,A
49,48,78,A
51,48,37,A
53,48,42,A
56,48,9,A
61,48,79,A
62,48,80,A
68,48,23,A
80,48,13,A
84,48,87,A
85,48,86,A
86,48,82,A
95,48,1,A
98,48,16,A
2,49,55,A
10,49,70,A
12,49,0,A
13,49,38,A
14,49,22,A
15,49,74,A
36,49,2,A
39,49,51,A
43,49,35,A
44,49,68,A
53,49,24,A
56,49,45,A
57,49,42,A
61,49,75,A
64,49,81,A
65,49,85,A
66,49,46,A
67,49,88,A
69,49,90,A
70,49,20,A
71,49,34,A
74,49,96,A
80,49,68,A
82,49,2,A
84,49,62,A
85,49,65,A
89,49,66,A
92,49,75,A
95,49,7,A
4,50,76,A
10,50,48,A
15,50,94,A
16,50,37,A
17,50,53,A
19,50,94,A
21,50,89,A
24,50,99,A
26,50,86,A
30,50,41,A
31,50,37,A
38,50,28,A
40,50,98,A
46,50,62,A
49,50,27,A
54,50,47,A
57,50,40,A
63,50,88,A
65,50,60,A
68,50,37,A
70,50,44,A
73,50,98,A
77,50,76,A
78,50,79,A
79,50,12,A
81,50,30,A
87,50,73,A
92,50,66,A
94,50,9,A
1,51,85,A
2,51,49,A
3,51,10,A
11,51,68,A
14,51,79,A
16,51,90,A
17,51,70,A
20,51,22,A
22,51,14,A
26,51,34,A
33,51,87,A
37,51,59,A
41,51,61,A
42,51,85,A
47,51,56,A
48,51,24,A
50,51,7,A
55,51,52,A
57,51,0,A
58,51,9,A
59,51,80,A
67,51,45,A
68,51,49,A
73,51,19,A
76,51,43,A
78,51,78,A
89,51,85,A
90,51,89,A
94,51,69,A
99,51,5,A
0,52,46,A
1,52,9,A
4,52,83,A
6,52,45,A
9,52,89,A
11,52,46,A
22,52,87,A
24,52,93,A
26,52,18,A
31,52,23,A
32,52,49,A
34,52,76,A
35,52,16,A
43,52,24,A
45,52,68,A
48,52,33,A
50,52,92,A
52,52,91,A
54,52,97,A
60,52,92,A
61,52,7,A
63,52,39,A
66,52,64,A
67,52,87,A
68,52,58,A
74,52,52,A
75,52,92,A
76,52,30,A
93,52,79,A
95,52,71,A
3,53,69,A
6,53,93,A
7,53,71,A
12,53,60,A
14,53,24,A
20,53,21,A
22,53,66,A
25,53,91,A
26,53,26,A
31,53,63,A
36,53,41,A
37,53,45,A
43,53,6,A
44,53,59,A
45,53,31,A
46,53,71,A
47,53,2,A
48,53,88,A
49,53,68,A
53,53,3,A
56,53,28,A
58,53,99,A
59,53,32,A
66,53,78,A
67,53,29,A
72,53,28,A
80,53,95,A
83,53,24,A
87,53,39,A
91,53,60,A
94,53,48,A
96,53,55,A
6,54,25,A
9,54,32,A
10,54,89,A
14,54,4,A
15,54,46,A
16,54,80,A
19,54,86,A
22,54,84,A
24,54,80,A
27,54,2,A
28,54,53,A
30,54,82,A
33,54,50,A
36,54,73,A
37,54,85,A
40,54,53,A
41,54,72,A
44,54,62,A
46,54,40,A
51,54,48,A
54,54,6,A
55,54,83,A
56,54,72,A
61,54,86,A
62,54,70,A
65,54,87,A
66,54,83,A
67,54,79,A
78,54,90,A
94,54,60,A
1,55,90,A
4,55,40,A
5,55,14,A
6,55,8,A
9,55,94,A
14,55,53,A
21,55,15,A
29,55,55,A
32,55,98,A
37,55,92,A
44,55,52,A
48,55,93,A
52,55,5,A
54,55,78,A
55,55,18,A
56,55,32,A
59,55,77,A
62,55,66,A
63,55,11,A
67,55,2,A
72,55,19,A
75,55,57,A
79,55,54,A
81,55,57,A
82,55,72,A
84,55,43,A
89,55,61,A
90,55,0,A
91,55,64,A
92,55,84,A
94,55,33,A
96,55,51,A
3,56,25,A
6,56,91,A
13,56,40,A
15,56,26,A
22,56,62,A
26,56,51,A
27,56,10,A
31,56,89,A
36,56,31,A
41,56,0,A
43,56,63,A
46,56,95,A
54,56,96,A
58,56,97,A
61,56,0,A
71,56,71,A
73,56,79,A
74,56,82,A
75,56,33,A
84,56,16,A
87,56,4,A
89,56,77,A
93,56,8,A
94,56,69,A
96,56,6,A
1,57,58,A
4,57,80,A
5,57,49,A
6,57,47,A
7,57,93,A
8,57,17,A
12,57,99,A
15,57,28,A
