72,6,9,B
79,6,47,B
81,6,87,B
83,6,93,B
89,6,38,B
90,6,91,B
92,6,55,B
0,7,47,B
8,7,48,B
11,7,51,B
21,7,43,B
30,7,9,B
34,7,96,B
40,7,86,B
43,7,66,B
44,7,90,B
45,7,46,B
46,7,43,B
51,7,9,B
57,7,74,B
69,7,24,B
73,7,79,B
76,7,99,B
77,7,91,B
78,7,74,B
79,7,83,B
80,7,55,B
81,7,89,B
82,7,42,B
86,7,73,B
92,7,61,B
95,7,29,B
97,7,56,B
1,8,99,B
5,8,8,B
11,8,28,B
13,8,75,B
17,8,60,B
19,8,7,B
23,8,31,B
27,8,82,B
36,8,8,B
39,8,78,B
43,8,70,B
44,8,65,B
51,8,16,B
52,8,48,B
55,8,78,B
57,8,7,B
59,8,92,B
61,8,31,B
62,8,96,B
64,8,95,B
65,8,89,B
68,8,36,B
74,8,50,B
76,8,98,B
79,8,24,B
80,8,59,B
83,8,36,B
88,8,89,B
89,8,84,B
93,8,2,B
96,8,85,B
99,8,96,B
2,9,22,B
7,9,68,B
9,9,75,B
11,9,54,B
17,9,68,B
25,9,74,B
28,9,29,B
32,9,33,B
40,9,21,B
41,9,63,B
42,9,62,B
46,9,10,B
47,9,4,B
48,9,10,B
56,9,91,B
60,9,28,B
67,9,20,B
70,9,46,B
72,9,49,B
75,9,62,B
78,9,35,B
80,9,98,B
82,9,20,B
83,9,91,B
87,9,92,B
89,9,82,B
90,9,17,B
94,9,8,B
95,9,71,B
96,9,82,B
0,10,46,B
4,10,27,B
8,10,8,B
9,10,80,B
18,10,51,B
19,10,73,B
20,10,83,B
22,10,59,B
23,10,90,B
26,10,78,B
28,10,89,B
29,10,2,B
32,10,74,B
37,10,8,B
48,10,37,B
55,10,59,B
59,10,82,B
61,10,51,B
62,10,25,B
65,10,76,B
71,10,39,B
74,10,2,B
75,10,25,B
76,10,58,B
80,10,0,B
82,10,36,B
93,10,20,B
95,10,95,B
99,10,55,B
3,11,92,B
4,11,71,B
7,11,90,B
8,11,16,B
11,11,49,B
16,11,35,B
17,11,65,B
18,11,48,B
21,11,69,B
22,11,94,B
23,11,81,B
27,11,80,B
29,11,47,B
32,11,86,B
38,11,74,B
39,11,66,B
48,11,76,B
51,11,3,B
52,11,71,B
60,11,8,B
64,11,2,B
65,11,10,B
77,11,15,B
78,11,46,B
80,11,52,B
83,11,9,B
86,11,80,B
90,11,32,B
91,11,90,B
92,11,95,B
0,12,90,B
6,12,6,B
7,12,93,B
8,12,0,B
10,12,61,B
12,12,53,B
13,12,15,B
20,12,56,B
22,12,43,B
23,12,34,B
24,12,48,B
30,12,71,B
32,12,94,B
34,12,85,B
37,12,73,B
44,12,82,B
47,12,18,B
57,12,62,B
61,12,28,B
62,12,1,B
63,12,82,B
70,12,65,B
75,12,89,B
80,12,46,B
83,12,98,B
89,12,45,B
99,12,45,B
0,13,16,B
1,13,20,B
10,13,34,B
11,13,19,B
13,13,77,B
14,13,66,B
15,13,9,B
16,13,83,B
18,13,44,B
19,13,99,B
20,13,50,B
23,13,64,B
30,13,31,B
31,13,29,B
37,13,22,B
40,13,13,B
48,13,54,B
51,13,93,B
52,13,26,B
55,13,39,B
64,13,7,B
65,13,80,B
66,13,62,B
69,13,42,B
75,13,64,B
76,13,42,B
79,13,8,B
84,13,27,B
85,13,96,B
87,13,84,B
88,13,85,B
93,13,61,B
94,13,31,B
98,13,6,B
99,13,48,B
9,14,37,B
10,14,21,B
12,14,11,B
17,14,10,B
18,14,28,B
20,14,10,B
27,14,41,B
30,14,83,B
34,14,72,B
36,14,72,B
46,14,9,B
47,14,28,B
48,14,36,B
51,14,54,B
53,14,41,B
54,14,7,B
64,14,8,B
67,14,11,B
68,14,53,B
69,14,93,B
71,14,30,B
76,14,64,B
81,14,69,B
82,14,79,B
83,14,25,B
84,14,72,B
85,14,58,B
87,14,60,B
88,14,52,B
93,14,95,B
98,14,62,B
1,15,42,B
3,15,38,B
4,15,13,B
7,15,33,B
14,15,3,B
15,15,85,B
16,15,85,B
18,15,83,B
20,15,56,B
23,15,38,B
29,15,14,B
30,15,69,B
31,15,98,B
36,15,37,B
38,15,79,B
39,15,62,B
42,15,16,B
43,15,18,B
62,15,86,B
63,15,97,B
64,15,86,B
65,15,64,B
70,15,84,B
77,15,76,B
84,15,27,B
86,15,76,B
88,15,47,B
91,15,59,B
93,15,51,B
94,15,43,B
95,15,13,B
0,16,91,B
1,16,5,B
2,16,88,B
4,16,7,B
7,16,84,B
9,16,80,B
11,16,97,B
13,16,76,B
14,16,24,B
16,16,18,B
20,16,38,B
31,16,12,B
32,16,56,B
34,16,47,B
35,16,50,B
40,16,9,B
46,16,97,B
51,16,5,B
56,16,68,B
57,16,91,B
58,16,16,B
59,16,70,B
64,16,87,B
68,16,85,B
70,16,99,B
71,16,53,B
77,16,8,B
78,16,82,B
80,16,97,B
83,16,10,B
86,16,74,B
87,16,78,B
88,16,79,B
90,16,88,B
93,16,92,B
97,16,38,B
99,16,13,B
0,17,53,B
3,17,68,B
4,17,55,B
5,17,58,B
16,17,8,B
24,17,88,B
28,17,52,B
31,17,58,B
33,17,33,B
41,17,34,B
42,17,32,B
43,17,27,B
48,17,40,B
50,17,36,B
61,17,97,B
65,17,56,B
75,17,63,B
76,17,33,B
80,17,50,B
84,17,77,B
86,17,33,B
88,17,18,B
91,17,74,B
94,17,49,B
1,18,53,B
11,18,42,B
14,18,46,B
17,18,3,B
18,18,79,B
22,18,16,B
23,18,83,B
24,18,85,B
27,18,42,B
28,18,52,B
29,18,8,B
32,18,12,B
33,18,66,B
34,18,17,B
36,18,85,B
39,18,85,B
42,18,79,B
43,18,20,B
46,18,33,B
47,18,63,B
48,18,46,B
58,18,0,B
61,18,67,B
62,18,69,B
68,18,16,B
74,18,39,B
76,18,54,B
77,18,71,B
79,18,57,B
80,18,75,B
87,18,50,B
95,18,4,B
96,18,79,B
98,18,46,B
3,19,35,B
4,19,24,B
5,19,12,B
6,19,36,B
7,19,96,B
8,19,46,B
14,19,23,B
15,19,19,B
20,19,73,B
21,19,88,B
23,19,46,B
27,19,51,B
30,19,58,B
31,19,50,B
32,19,93,B
37,19,41,B
44,19,77,B
45,19,91,B
50,19,94,B
58,19,32,B
66,19,43,B
69,19,12,B
78,19,95,B
83,19,90,B
88,19,69,B
90,19,51,B
93,19,55,B
95,19,76,B
1,20,54,B
2,20,85,B
4,20,19,B
6,20,97,B
9,20,4,B
12,20,12,B
14,20,55,B
16,20,59,B
17,20,17,B
23,20,76,B
26,20,74,B
28,20,43,B
30,20,28,B
34,20,55,B
35,20,91,B
40,20,95,B
47,20,46,B
48,20,28,B
51,20,14,B
63,20,24,B
64,20,98,B
65,20,66,B
67,20,24,B
72,20,14,B
73,20,93,B
77,20,81,B
78,20,22,B
79,20,1,B
91,20,67,B
92,20,74,B
96,20,0,B
97,20,77,B
98,20,72,B
99,20,64,B
1,21,63,B
2,21,77,B
10,21,42,B
11,21,86,B
12,21,71,B
21,21,93,B
22,21,54,B
32,21,47,B
35,21,92,B
41,21,6,B
42,21,63,B
46,21,77,B
55,21,33,B
56,21,44,B
60,21,93,B
62,21,86,B
66,21,26,B
68,21,10,B
69,21,95,B
72,21,79,B
85,21,87,B
86,21,58,B
88,21,2,B
90,21,81,B
92,21,16,B
93,21,39,B
95,21,43,B
1,22,25,B
6,22,90,B
8,22,3,B
10,22,0,B
12,22,33,B
13,22,88,B
14,22,58,B
15,22,60,B
18,22,81,B
19,22,61,B
28,22,69,B
35,22,35,B
39,22,59,B
42,22,76,B
43,22,59,B
45,22,16,B
47,22,10,B
50,22,69,B
51,22,79,B
55,22,28,B
56,22,78,B
64,22,94,B
69,22,62,B
74,22,36,B
75,22,36,B
78,22,48,B
79,22,95,B
82,22,26,B
85,22,96,B
90,22,22,B
91,22,87,B
94,22,31,B
95,22,55,B
96,22,79,B
99,22,48,B
5,23,7,B
8,23,3,B
10,23,93,B
11,23,0,B
20,23,58,B
24,23,38,B
27,23,52,B
28,23,63,B
34,23,35,B
40,23,30,B
42,23,53,B
51,23,99,B
64,23,52,B
68,23,8,B
69,23,75,B
74,23,49,B
76,23,11,B
77,23,14,B
78,23,30,B
80,23,94,B
81,23,42,B
82,23,87,B
84,23,82,B
85,23,28,B
86,23,77,B
87,23,50,B
90,23,86,B
91,23,14,B
96,23,31,B
99,23,65,B
3,24,77,B
6,24,19,B
10,24,54,B
11,24,97,B
23,24,4,B
26,24,85,B
30,24,88,B
32,24,47,B
33,24,82,B
34,24,71,B
43,24,47,B
44,24,16,B
48,24,52,B
56,24,31,B
58,24,4,B
59,24,67,B
60,24,89,B
61,24,63,B
63,24,48,B
68,24,77,B
69,24,52,B
70,24,16,B
71,24,28,B
72,24,86,B
77,24,39,B
85,24,2,B
91,24,6,B
92,24,1,B
95,24,20,B
96,24,4,B
97,24,5,B
6,25,80,B
7,25,26,B
8,25,23,B
15,25,44,B
19,25,16,B
20,25,43,B
24,25,23,B
25,25,0,B
32,25,4,B
36,25,1,B
38,25,99,B
39,25,10,B
42,25,7,B
44,25,78,B
45,25,76,B
46,25,24,B
47,25,37,B
49,25,60,B
50,25,93,B
54,25,67,B
61,25,28,B
72,25,45,B
73,25,29,B
75,25,47,B
76,25,7,B
77,25,22,B
80,25,55,B
82,25,97,B
93,25,23,B
96,25,3,B
0,26,81,B
6,26,48,B
11,26,94,B
12,26,56,B
19,26,33,B
20,26,51,B
21,26,0,B
22,26,66,B
23,26,41,B
28,26,93,B
29,26,60,B
31,26,14,B
35,26,64,B
36,26,40,B
37,26,36,B
39,26,14,B
41,26,85,B
47,26,48,B
49,26,34,B
55,26,72,B
73,26,32,B
76,26,18,B
77,26,40,B
81,26,97,B
82,26,97,B
84,26,69,B
90,26,23,B
91,26,62,B
93,26,55,B
95,26,67,B
0,27,39,B
3,27,29,B
10,27,91,B
12,27,19,B
13,27,83,B
17,27,75,B
27,27,75,B
30,27,6,B
35,27,3,B
36,27,86,B
49,27,79,B
54,27,97,B
56,27,74,B
59,27,70,B
60,27,51,B
71,27,62,B
72,27,97,B
74,27,56,B
75,27,56,B
84,27,15,B
88,27,19,B
92,27,4,B
96,27,25,B
3,28,14,B
5,28,63,B
8,28,99,B
11,28,51,B
12,28,48,B
14,28,72,B
18,28,73,B
22,28,68,B
23,28,49,B
27,28,20,B
28,28,16,B
31,28,36,B
32,28,79,B
33,28,89,B
35,28,70,B
40,28,79,B
41,28,45,B
44,28,65,B
47,28,30,B
50,28,91,B
51,28,66,B
52,28,5,B
55,28,37,B
60,28,26,B
61,28,97,B
66,28,63,B
81,28,28,B
85,28,41,B
87,28,49,B
89,28,37,B
92,28,82,B
95,28,97,B
97,28,85,B
0,29,64,B
3,29,19,B
5,29,83,B
8,29,79,B
11,29,62,B
13,29,36,B
17,29,43,B
18,29,88,B
19,29,37,B
21,29,95,B
22,29,9,B
29,29,36,B
36,29,74,B
51,29,76,B
52,29,86,B
54,29,78,B
56,29,44,B
61,29,44,B
62,29,48,B
66,29,81,B
67,29,78,B
75,29,27,B
78,29,66,B
80,29,98,B
81,29,51,B
85,29,50,B
88,29,74,B
89,29,95,B
94,29,64,B
96,29,93,B
97,29,17,B
99,29,89,B
2,30,6,B
9,30,20,B
12,30,49,B
13,30,54,B
15,30,35,B
27,30,10,B
29,30,61,B
30,30,0,B
33,30,16,B
39,30,91,B
47,30,82,B
48,30,7,B
49,30,36,B
54,30,66,B
61,30,51,B
62,30,96,B
64,30,97,B
69,30,88,B
78,30,6,B
81,30,91,B
86,30,35,B
94,30,30,B
97,30,87,B
0,31,49,B
1,31,71,B
2,31,26,B
3,31,76,B
4,31,63,B
11,31,87,B
12,31,25,B
19,31,55,B
23,31,94,B
29,31,11,B
35,31,13,B
36,31,4,B
39,31,10,B
42,31,6,B
44,31,34,B
46,31,63,B
47,31,92,B
51,31,56,B
56,31,80,B
65,31,20,B
67,31,30,B
69,31,95,B
75,31,99,B
76,31,78,B
82,31,40,B
83,31,4,B
87,31,85,B
94,31,91,B
95,31,74,B
5,32,65,B
7,32,80,B
9,32,24,B
14,32,41,B
21,32,67,B
26,32,14,B
29,32,67,B
30,32,39,B
33,32,45,B
34,32,70,B
39,32,8,B
44,32,87,B
45,32,4,B
51,32,40,B
62,32,47,B
65,32,56,B
68,32,32,B
73,32,45,B
76,32,7,B
89,32,90,B
92,32,95,B
95,32,54,B
98,32,60,B
1,33,7,B
3,33,73,B
7,33,82,B
8,33,23,B
13,33,92,B
18,33,91,B
20,33,15,B
21,33,29,B
24,33,82,B
30,33,29,B
34,33,45,B
36,33,30,B
38,33,22,B
45,33,82,B
55,33,12,B
56,33,18,B
61,33,28,B
63,33,17,B
68,33,4,B
70,33,77,B
72,33,42,B
80,33,86,B
81,33,73,B
85,33,82,B
88,33,59,B
90,33,72,B
93,33,39,B
98,33,62,B
7,34,81,B
8,34,37,B
9,34,84,B
10,34,18,B
11,34,14,B
12,34,96,B
13,34,55,B
20,34,90,B
22,34,26,B
23,34,98,B
24,34,35,B
29,34,23,B
31,34,70,B
35,34,63,B
36,34,23,B
40,34,79,B
41,34,25,B
42,34,4,B
44,34,77,B
55,34,19,B
62,34,37,B
67,34,9,B
70,34,68,B
72,34,50,B
73,34,3,B
74,34,24,B
75,34,46,B
77,34,98,B
84,34,18,B
91,34,28,B
92,34,24,B
94,34,80,B
95,34,77,B
1,35,66,B
3,35,48,B
8,35,54,B
16,35,86,B
20,35,61,B
26,35,90,B
31,35,66,B
33,35,12,B
35,35,96,B
37,35,69,B
39,35,75,B
43,35,80,B
46,35,67,B
48,35,79,B
53,35,24,B
54,35,51,B
60,35,21,B
64,35,69,B
74,35,29,B
80,35,6,B
90,35,73,B
92,35,77,B
93,35,15,B
96,35,62,B
97,35,53,B
98,35,43,B
1,36,77,B
6,36,55,B
10,36,1,B
17,36,35,B
19,36,74,B
22,36,13,B
26,36,30,B
30,36,44,B
35,36,74,B
40,36,26,B
41,36,53,B
44,36,62,B
46,36,88,B
50,36,90,B
53,36,27,B
54,36,85,B
56,36,57,B
60,36,74,B
61,36,95,B
62,36,91,B
65,36,60,B
71,36,55,B
72,36,44,B
75,36,6,B
77,36,8,B
79,36,4,B
81,36,33,B
86,36,60,B
87,36,41,B
88,36,38,B
92,36,53,B
93,36,60,B
95,36,11,B
97,36,50,B
5,37,67,B
7,37,72,B
11,37,52,B
13,37,90,B
20,37,25,B
21,37,8,B
23,37,95,B
24,37,48,B
25,37,2,B
26,37,51,B
29,37,79,B
32,37,29,B
34,37,95,B
36,37,65,B
40,37,15,B
43,37,89,B
44,37,87,B
51,37,34,B
52,37,87,B
59,37,23,B
61,37,7,B
63,37,20,B
65,37,43,B
67,37,43,B
70,37,34,B
73,37,26,B
75,37,99,B
76,37,47,B
77,37,47,B
80,37,44,B
86,37,0,B
87,37,84,B
90,37,46,B
2,38,27,B
3,38,39,B
6,38,24,B
10,38,71,B
11,38,97,B
17,38,82,B
19,38,76,B
21,38,88,B
25,38,11,B
26,38,30,B
29,38,28,B
37,38,85,B
39,38,5,B
41,38,84,B
43,38,20,B
49,38,53,B
59,38,84,B
66,38,16,B
68,38,32,B
70,38,69,B
72,38,40,B
74,38,77,B
79,38,12,B
80,38,47,B
89,38,14,B
91,38,96,B
95,38,50,B
97,38,0,B
98,38,55,B
6,39,9,B
8,39,7,B
10,39,16,B
11,39,40,B
19,39,69,B
21,39,41,B
25,39,92,B
26,39,75,B
27,39,12,B
30,39,31,B
32,39,39,B
36,39,53,B
39,39,44,B
47,39,98,B
48,39,13,B
53,39,37,B
56,39,31,B
58,39,38,B
60,39,53,B
61,39,42,B
62,39,57,B
63,39,72,B
67,39,97,B
70,39,42,B
72,39,75,B
74,39,3,B
78,39,54,B
79,39,93,B
83,39,46,B
84,39,50,B
86,39,44,B
87,39,23,B
88,39,88,B
90,39,45,B
92,39,15,B
97,39,42,B
8,40,14,B
13,40,92,B
17,40,22,B
28,40,67,B
31,40,48,B
32,40,56,B
39,40,59,B
40,40,72,B
44,40,92,B
46,40,13,B
47,40,6,B
48,40,62,B
49,40,26,B
50,40,0,B
52,40,61,B
54,40,86,B
60,40,39,B
61,40,72,B
62,40,65,B
64,40,34,B
68,40,77,B
70,40,22,B
72,40,25,B
73,40,33,B
77,40,83,B
79,40,62,B
83,40,60,B
90,40,21,B
93,40,54,B
97,40,61,B
3,41,17,B
4,41,32,B
6,41,0,B
18,41,38,B
20,41,43,B
21,41,80,B
27,41,66,B
28,41,7,B
30,41,51,B
32,41,33,B
34,41,14,B
36,41,76,B
37,41,4,B
38,41,91,B
39,41,81,B
43,41,85,B
45,41,67,B
46,41,38,B
48,41,98,B
51,41,14,B
57,41,42,B
64,41,10,B
65,41,90,B
66,41,22,B
67,41,18,B
70,41,51,B
71,41,43,B
72,41,34,B
76,41,8,B
79,41,46,B
81,41,38,B
82,41,43,B
85,41,53,B
91,41,49,B
92,41,13,B
96,41,59,B
97,41,79,B
99,41,66,B
1,42,34,B
6,42,60,B
7,42,75,B
12,42,5,B
13,42,90,B
16,42,64,B
17,42,53,B
23,42,61,B
27,42,68,B
28,42,3,B
33,42,44,B
34,42,81,B
37,42,29,B
39,42,12,B
42,42,41,B
44,42,33,B
45,42,48,B
48,42,5,B
49,42,61,B
51,42,74,B
57,42,16,B
62,42,93,B
63,42,21,B
68,42,3,B
73,42,59,B
74,42,27,B
75,42,65,B
76,42,80,B
78,42,14,B
83,42,35,B
85,42,41,B
88,42,65,B
89,42,15,B
91,42,88,B
97,42,12,B
1,43,1,B
4,43,58,B
10,43,38,B
13,43,68,B
14,43,91,B
19,43,32,B
20,43,0,B
21,43,37,B
28,43,70,B
34,43,34,B
37,43,23,B
44,43,17,B
45,43,41,B
47,43,45,B
49,43,88,B
59,43,1,B
63,43,2,B
64,43,87,B
69,43,90,B
71,43,94,B
74,43,86,B
77,43,35,B
80,43,34,B
81,43,8,B
83,43,43,B
86,43,72,B
90,43,32,B
91,43,70,B
94,43,25,B
95,43,8,B
98,43,92,B
10,44,2,B
11,44,2,B
16,44,34,B
20,44,86,B
21,44,8,B
22,44,60,B
24,44,78,B
27,44,69,B
30,44,48,B
32,44,95,B
37,44,3,B
38,44,14,B
40,44,60,B
49,44,22,B
53,44,15,B
63,44,54,B
64,44,31,B
65,44,82,B
66,44,34,B
67,44,85,B
69,44,55,B
70,44,10,B
71,44,99,B
78,44,37,B
80,44,64,B
82,44,41,B
85,44,61,B
90,44,21,B
99,44,12,B
1,45,20,B
5,45,59,B
9,45,34,B
13,45,9,B
20,45,77,B
32,45,78,B
34,45,75,B
42,45,83,B
46,45,34,B
47,45,56,B
49,45,43,B
51,45,77,B
52,45,28,B
53,45,18,B
56,45,5,B
57,45,91,B
58,45,39,B
59,45,44,B
61,45,39,B
63,45,15,B
65,45,15,B
68,45,1,B
69,45,56,B
78,45,49,B
80,45,85,B
86,45,55,B
89,45,82,B
93,45,98,B
97,45,29,B
0,46,39,B
1,46,20,B
3,46,2,B
5,46,52,B
7,46,95,B
12,46,4,B
15,46,37,B
22,46,63,B
25,46,17,B
27,46,38,B
31,46,95,B
34,46,95,B
35,46,24,B
37,46,93,B
39,46,53,B
42,46,53,B
45,46,41,B
46,46,0,B
48,46,74,B
56,46,34,B
65,46,83,B
66,46,72,B
71,46,4,B
74,46,96,B
79,46,41,B
80,46,95,B
82,46,93,B
84,46,42,B
87,46,13,B
88,46,41,B
97,46,67,B
1,47,70,B
5,47,0,B
9,47,83,B
14,47,87,B
20,47,66,B
26,47,34,B
29,47,65,B
30,47,1,B
32,47,74,B
40,47,94,B
45,47,56,B
47,47,29,B
49,47,79,B
50,47,54,B
51,47,31,B
53,47,36,B
56,47,34,B
59,47,86,B
72,47,68,B
75,47,64,B
76,47,26,B
80,47,58,B
84,47,77,B
87,47,37,B
89,47,73,B
93,47,36,B
98,47,12,B
8,48,21,B
12,48,41,B
16,48,87,B
19,48,54,B
24,48,10,B
25,48,85,B
27,48,29,B
29,48,8,B
34,48,35,B
37,48,48,B
38,48,95,B
42,48,62,B
49,48,31,B
55,48,87,B
56,48,26,B
57,48,48,B
59,48,35,B
60,48,64,B
63,48,91,B
66,48,14,B
69,48,57,B
70,48,22,B
72,48,76,B
74,48,96,B
77,48,8,B
78,48,71,B
81,48,63,B
88,48,97,B
89,48,4,B
93,48,1,B
96,48,19,B
98,48,55,B
99,48,46,B
1,49,2,B
3,49,32,B
5,49,32,B
7,49,3,B
9,49,2,B
10,49,76,B
11,49,84,B
22,49,82,B
23,49,85,B
25,49,43,B
26,49,77,B
28,49,57,B
29,49,77,B
36,49,88,B
39,49,79,B
40,49,51,B
41,49,19,B
42,49,44,B
48,49,61,B
49,49,76,B
51,49,55,B
52,49,34,B
53,49,43,B
55,49,88,B
59,49,5,B
61,49,79,B
63,49,51,B
64,49,85,B
75,49,16,B
77,49,31,B
78,49,41,B
80,49,49,B
81,49,28,B
82,49,96,B
85,49,13,B
90,49,47,B
91,49,3,B
92,49,43,B
97,49,31,B
4,50,13,B
6,50,9,B
13,50,93,B
22,50,54,B
25,50,6,B
28,50,89,B
36,50,80,B
40,50,51,B
42,50,63,B
43,50,13,B
54,50,2,B
58,50,91,B
60,50,35,B
62,50,13,B
68,50,5,B
71,50,32,B
73,50,53,B
74,50,69,B
79,50,6,B
82,50,68,B
89,50,11,B
91,50,64,B
92,50,38,B
95,50,61,B
97,50,46,B
1,51,13,B
2,51,57,B
5,51,48,B
7,51,85,B
12,51,72,B
15,51,51,B
20,51,61,B
21,51,79,B
22,51,35,B
32,51,36,B
44,51,80,B
50,51,42,B
52,51,71,B
57,51,11,B
60,51,72,B
64,51,96,B
70,51,14,B
71,51,26,B
74,51,82,B
79,51,44,B
81,51,83,B
82,51,39,B
85,51,78,B
86,51,47,B
90,51,16,B
94,51,76,B
3,52,41,B
5,52,14,B
10,52,1,B
11,52,46,B
20,52,88,B
26,52,42,B
28,52,94,B
30,52,12,B
34,52,11,B
38,52,3,B
43,52,53,B
44,52,96,B
54,52,46,B
60,52,94,B
62,52,55,B
71,52,10,B
73,52,56,B
78,52,52,B
81,52,62,B
83,52,38,B
84,52,46,B
87,52,6,B
96,52,65,B
97,52,43,B
99,52,39,B
8,53,49,B
11,53,96,B
12,53,98,B
15,53,3,B
18,53,0,B
21,53,51,B
24,53,26,B
27,53,61,B
32,53,1,B
47,53,41,B
48,53,24,B
49,53,42,B
50,53,49,B
55,53,16,B
56,53,7,B
58,53,84,B
68,53,20,B
72,53,76,B
73,53,71,B
75,53,96,B
79,53,77,B
80,53,94,B
81,53,22,B
83,53,11,B
86,53,13,B
92,53,36,B
95,53,23,B
96,53,73,B
4,54,29,B
6,54,98,B
7,54,59,B
9,54,1,B
13,54,76,B
17,54,23,B
18,54,56,B
19,54,53,B
28,54,59,B
34,54,94,B
35,54,97,B
37,54,93,B
39,54,55,B
40,54,48,B
41,54,97,B
48,54,91,B
53,54,94,B
57,54,27,B
60,54,8,B
61,54,45,B
64,54,77,B
66,54,29,B
69,54,6,B
77,54,64,B
78,54,46,B
79,54,13,B
81,54,64,B
84,54,39,B
89,54,91,B
91,54,66,B
5,55,23,B
7,55,12,B
8,55,95,B
10,55,22,B
11,55,5,B
12,55,99,B
13,55,63,B
21,55,22,B
28,55,74,B
31,55,2,B
33,55,5,B
41,55,16,B
44,55,70,B
48,55,53,B
49,55,10,B
55,55,66,B
56,55,49,B
61,55,73,B
65,55,55,B
66,55,75,B
68,55,67,B
71,55,60,B
72,55,62,B
78,55,97,B
79,55,86,B
82,55,98,B
86,55,23,B
87,55,15,B
89,55,4,B
96,55,69,B
98,55,25,B
99,55,20,B
10,56,83,B
11,56,68,B
13,56,25,B
14,56,65,B
15,56,21,B
16,56,87,B
21,56,11,B
23,56,32,B
24,56,65,B
36,56,74,B
43,56,17,B
44,56,36,B
45,56,71,B
47,56,6,B
50,56,78,B
57,56,19,B
63,56,90,B
66,56,34,B
67,56,6,B
68,56,37,B
73,56,39,B
74,56,20,B
75,56,96,B
79,56,71,B
84,56,15,B
85,56,2,B
88,56,20,B
89,56,36,B
92,56,60,B
93,56,15,B
94,56,16,B
96,56,93,B
97,56,39,B
4,57,99,B
7,57,64,B
8,57,25,B
10,57,68,B
11,57,7,B
19,57,64,B
20,57,47,B
23,57,7,B
26,57,82,B
27,57,76,B
28,57,42,B
37,57,33,B
38,57,65,B
41,57,53,B
48,57,82,B
54,57,36,B
59,57,47,B
60,57,5,B
62,57,11,B
67,57,70,B
73,57,94,B
79,57,35,B
82,57,33,B
84,57,69,B
87,57,3,B
88,57,24,B
89,57,90,B
3,58,42,B
11,58,60,B
14,58,10,B
18,58,86,B
19,58,37,B
22,58,3,B
23,58,48,B
25,58,45,B
34,58,88,B
35,58,99,B
36,58,2,B
37,58,70,B
40,58,28,B
51,58,7,B
52,58,38,B
57,58,87,B
60,58,69,B
